% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
51.36,1.47,417.75,11668,22716,3/18/2018 9:00:00 AM,3/18/2018 9:00:00 AM,373,0,1,1,76,142.66,1,1382,437,1,468.7,13.17,1.24,10,21945,6,8.04
44.55,1.32,847.69,7932,17802,3/10/2018 10:00:00 PM,3/10/2018 10:00:00 PM,25,0,1,1,65,100.84,1,1389,42,1,84.79,14.18,1.19,10,17115,7,9.06
43.65,1.29,892.95,7947,18207,3/10/2018 11:00:00 PM,3/10/2018 11:00:00 PM,8,0,1,1,55,150.79,1,1314,26,1,94.25,12.67,1.25,10,17564,7,9.25
44.45,1.38,986.13,8598,19341,3/10/2018 9:00:00 PM,3/10/2018 9:00:00 PM,67,0,1,1,93,118.75,1,1420,90,1,93.25,12.21,1.25,10,18615,7,8.9
40.58,1.58,3.74,8825,21748,3/11/2018 5:00:00 AM,3/11/2018 5:00:00 AM,2,0,1,1,78,95.16,1,1397,40,1,99.42,14.82,1.25,10,20906,8,9.08
51.28,1.5,660.22,12520,24415,3/31/2018 9:00:00 PM,3/31/2018 9:00:00 PM,2,9.11,1,1,23,7,1,1356,20,15.11,5,15.71,1.15,10,23613,11,371.96
45.03,1.55,901.07,11214,24905,3/31/2018 8:00:00 PM,3/31/2018 8:00:00 PM,1,9.46,1,1,21,6,1,1329,19,37.57,5,13.47,1.16,10,24173,11,282.63
48.55,1.42,831.5,7548,15547,3/17/2018 10:00:00 PM,3/17/2018 10:00:00 PM,30,0,1,1,1452,125.73,1,1504,65,1,111.43,13.08,1.24,11,14737,4,9.05
47.29,1.47,816.73,7321,15483,3/18/2018 1:00:00 AM,3/18/2018 1:00:00 AM,16,0,1,1,1774,94.69,1,1466,53,1,105.59,13.31,1.27,11,14723,4,7.94
55.38,1.35,485.59,7948,14352,3/4/2018 4:00:00 AM,3/4/2018 4:00:00 AM,62,0,1,1,37,466.89,1,1432,93,1,101.22,12.83,1.18,11,13424,5,9.37
47.84,1.2,11.81,7090,14822,3/4/2018 5:00:00 AM,3/4/2018 5:00:00 AM,39,0,1,1,29,181.2,1,1395,61,1,85.69,12.32,1.22,11,13954,5,9.14
49.4,1.61,712.35,6803,13773,3/4/2018 2:00:00 AM,3/4/2018 2:00:00 AM,40,0,1,1,28,187.84,1,1410,57,1,92.81,16.59,1.24,11,13101,5,9.17
50.45,1.42,513.1,7339,14548,3/4/2018 1:00:00 AM,3/4/2018 1:00:00 AM,40,0,1,1,31,236.15,1,1410,74,1,104.62,13.72,1.24,11,13786,5,8.89
49.19,1.48,356.67,7575,15401,3/17/2018 11:00:00 PM,3/17/2018 11:00:00 PM,21,0,1,1,1500,411.83,1,1449,54,1,123.22,13.51,1.27,11,14666,5,8.91
47.05,1.4,980.7,9245,19652,3/10/2018 5:00:00 PM,3/10/2018 5:00:00 PM,160,0,1,1,72,124.2,1,1494,216,1,78.88,13.21,1.17,11,18838,6,9.79
45.67,1.49,298.36,9121,19969,3/17/2018 3:00:00 PM,3/17/2018 3:00:00 PM,247,3.48,1,1,1161,8.88,1,1578,290,998.93,67.42,12.97,1.17,11,19089,6,0
36.56,1.62,548.35,9302,25440,3/10/2018 2:00:00 PM,3/10/2018 2:00:00 PM,260,0,1,1,59,498.63,1,1512,708,1,538.43,15.66,1.17,11,24221,6,9.57
49.23,1.44,102.4,8701,17674,3/18/2018 2:00:00 PM,3/18/2018 2:00:00 PM,463,0,1,1,81,85.74,1,1471,633,1,61.27,13.33,1.17,11,16890,6,8.79
47.65,1.38,287.21,8565,17975,3/10/2018 3:00:00 PM,3/10/2018 3:00:00 PM,281,0,1,1,62,96.2,1,1492,340,1,65.84,13.27,1.18,11,17160,6,9.13
48.57,1.44,525.62,8160,16799,3/11/2018 9:00:00 AM,3/11/2018 9:00:00 AM,328,0,1,1,84,35.37,1,1445,362,1,79.83,13.52,1.18,11,16039,6,8.61
48.1,1.48,288.06,8444,17555,3/18/2018 1:00:00 PM,3/18/2018 1:00:00 PM,510,0,1,1,78,58.08,1,1425,665,1,67.86,13.39,1.18,11,16795,6,8.81
47.43,2.31,798.86,8823,18603,3/17/2018 6:00:00 PM,3/17/2018 6:00:00 PM,113,0,1,1,1363,252.48,1,1613,149,1,125.99,18.59,1.19,11,17684,6,9.24
45.38,1.34,566.27,8969,19765,3/4/2018 12:00:00 PM,3/4/2018 12:00:00 PM,745,0,1,1,33,310.82,1,1382,1135,1,178.59,13.51,1.19,11,18983,6,9.31
46.07,1.68,863.95,7824,16985,3/11/2018 8:00:00 AM,3/11/2018 8:00:00 AM,169,0,1,1,82,80.59,1,1440,228,1,76.62,15.2,1.21,11,16254,6,8.42
46.11,1.4,173.07,7743,16790,3/18/2018 11:00:00 AM,3/18/2018 11:00:00 AM,420,2.6,1,1,66,8.48,1,1340,758,969.91,60.87,13.1,1.21,11,16043,6,0
51.06,1.43,214.63,9104,17829,3/11/2018 3:00:00 PM,3/11/2018 3:00:00 PM,429,0,1,1,245,83.07,1,1638,488,1,62.65,13.85,1.21,11,17006,6,8.73
45.95,1.42,193.21,8279,18017,3/18/2018 12:00:00 PM,3/18/2018 12:00:00 PM,496,0,1,1,69,113.96,1,1351,595,1,164.55,12.33,1.21,11,17285,6,8.35
47.17,1.31,638.1,8697,18437,3/10/2018 12:00:00 PM,3/10/2018 12:00:00 PM,1,0,1,1,66,189.62,1,1368,23,1,73.49,14.14,1.22,11,17535,6,9.52
45.4,1.49,503.58,8231,18131,3/17/2018 1:00:00 PM,3/17/2018 1:00:00 PM,152,0,1,1,827,58.93,1,1488,186,1,68.86,14.08,1.22,11,17303,6,8.48
45.39,1.45,242.39,8288,18258,3/10/2018 8:00:00 AM,3/10/2018 8:00:00 AM,2,0,1,1,90,106.93,1,1425,28,1,58.99,15.01,1.23,11,17412,6,8.57
45.01,1.59,579.17,8553,19000,3/17/2018 7:00:00 AM,3/17/2018 7:00:00 AM,2,0,1,1,374,49.89,1,1501,29,1,63.46,15.34,1.24,11,18117,6,8.88
70.83,1.85,957.94,22213,31360,3/18/2018 8:00:00 AM,3/18/2018 8:00:00 AM,264,0,1,1,92,259.89,1,1445,338,1,327.35,16.47,1.24,11,30595,6,8.03
43.61,1.7,753.96,8201,18804,3/17/2018 9:00:00 AM,3/17/2018 9:00:00 AM,1,0,1,1,574,66.36,1,1461,28,1,77.13,16.41,1.25,11,17995,6,8.75
47.21,1.31,191.26,8204,17378,3/10/2018 11:00:00 AM,3/10/2018 11:00:00 AM,3,0,1,1,71,206.03,1,1360,23,1,64.35,14.16,1.25,11,16555,6,9.1
45.44,1.63,375.97,8478,18659,3/17/2018 6:00:00 AM,3/17/2018 6:00:00 AM,7,0,1,1,335,20.22,1,1530,42,1,61.02,15.58,1.25,11,17709,6,9.18
44.21,1.58,939.65,8265,18694,3/17/2018 11:00:00 AM,3/17/2018 11:00:00 AM,12,0,1,1,572,11.86,1,1498,41,1,66.49,15.03,1.25,11,17866,6,8.55
46.41,1.48,856.21,8267,17814,3/10/2018 1:00:00 PM,3/10/2018 1:00:00 PM,112,0,1,1,67,115.94,1,1415,148,1,75.07,14.89,1.26,11,17029,6,9.24
48.38,2.1,232.89,8029,16597,3/17/2018 8:00:00 PM,3/17/2018 8:00:00 PM,41,0,1,1,1271,230.03,1,1523,76,1,112.17,16.71,1.28,11,15725,6,8.53
44.28,1.42,88.4,8191,18499,3/11/2018 6:00:00 AM,3/11/2018 6:00:00 AM,12,0,1,1,82,38.56,1,1455,35,1,77.04,14,1.2,11,17774,7,8.76
44.08,1.76,9.29,8158,18510,3/10/2018 5:00:00 AM,3/10/2018 5:00:00 AM,7,0,1,1,86,57.98,1,1530,41,1,72.28,18.34,1.23,11,17599,7,9.37
44.34,1.77,107.21,8094,18256,3/10/2018 6:00:00 AM,3/10/2018 6:00:00 AM,8,0,1,1,97,32.81,1,1569,43,1,62.9,17.93,1.24,11,17464,7,9.33
43.26,1.68,256.2,9071,20972,3/18/2018 4:00:00 AM,3/18/2018 4:00:00 AM,30,4.48,1,1,1638,7.95,1,1537,72,972.55,82.6,14.33,1.24,11,20073,7,0
43.23,1.64,52.87,8206,18982,3/17/2018 10:00:00 AM,3/17/2018 10:00:00 AM,1,0,1,1,728,26.75,1,1554,29,1,67.14,16.53,1.26,11,18203,7,8.93
44.4,1.49,189.83,8629,19433,3/10/2018 8:00:00 PM,3/10/2018 8:00:00 PM,64,0,1,1,67,100.6,1,1453,82,1,83.28,14.85,1.22,11,18665,8,9.06
29.95,2.08,2.45,8775,29296,3/17/2018 4:00:00 AM,3/17/2018 4:00:00 AM,3,0,1,1,76,144.63,1,1541,31,1,88.83,24.46,1.47,11,24418,8,9.31
46.66,1.48,962.49,11226,24060,3/31/2018 9:00:00 AM,3/31/2018 9:00:00 AM,3,9.25,1,1,37,5,1,1477,27,633.8,4,13.97,1.12,11,23299,10,804.68
48.45,1.73,675.8,11502,23740,3/31/2018 6:00:00 AM,3/31/2018 6:00:00 AM,1,8.82,1,1,84,5,1,1634,40,328.27,4,17.49,1.19,11,22951,10,659.2
46.65,1.36,887.34,10809,23169,3/31/2018 10:00:00 PM,3/31/2018 10:00:00 PM,0,8.73,1,1,31,6,1,1367,21,927.89,4,12.92,1.2,11,22366,10,349.72
42.47,1.31,506.14,11993,28236,3/31/2018 11:00:00 PM,3/31/2018 11:00:00 PM,1,8.12,1,1,1405,5,1,1843,87,487.25,4,14.36,1.39,11,27433,10,590.47
46.45,1.76,86.48,10604,22827,3/31/2018 7:00:00 AM,3/31/2018 7:00:00 AM,1,9.17,1,1,54,5,1,1496,30,695.04,4,16.57,1.12,11,22088,11,826.45
44.65,1.37,235.28,11181,25043,3/31/2018 11:00:00 AM,3/31/2018 11:00:00 AM,1,9.35,1,1,31,5,1,1325,22,754.29,4,13.08,1.16,11,24328,11,910.82
46.75,1.47,776.59,12775,27325,3/31/2018 1:00:00 PM,3/31/2018 1:00:00 PM,1,9.19,1,1,31,6,1,1511,22,623.32,4,13.16,1.16,11,26573,11,320.08
45.4,1.45,713.69,11771,25924,3/31/2018 7:00:00 PM,3/31/2018 7:00:00 PM,2,9.65,1,1,25,5,1,1404,21,742.39,4,14.07,1.17,11,25142,11,973.78
44.91,1.54,736.59,11321,25206,3/31/2018 10:00:00 AM,3/31/2018 10:00:00 AM,4,8.87,1,1,35,5,1,1476,26,827.56,4,14.4,1.17,11,24501,11,989.72
49.29,1.52,923.42,14179,28767,3/31/2018 12:00:00 PM,3/31/2018 12:00:00 PM,6,9.56,1,1,31,6,1,1512,28,705.52,4,14.47,1.17,11,28038,11,997.13
50.36,1.95,501.8,13271,26353,3/31/2018 4:00:00 AM,3/31/2018 4:00:00 AM,2,9.07,1,1,102,6,1,1873,49,322.29,4,19.79,1.21,11,25390,11,86.29
45.29,1.86,605.85,12017,26532,3/31/2018 6:00:00 PM,3/31/2018 6:00:00 PM,3,9.34,1,1,30,5,1,1419,25,571.24,4,15.02,1.13,11,25719,12,796.19
38.26,1.58,23.06,13218,34546,3/31/2018 2:00:00 PM,3/31/2018 2:00:00 PM,15,9.39,1,1,25,6,1,1442,464,959.09,4,12.51,1.14,11,33353,12,160.76
46.77,2.04,75,13512,28889,3/31/2018 5:00:00 PM,3/31/2018 5:00:00 PM,5,9.69,1,1,27,5,1,1489,26,488.77,4,23.63,1.19,11,27803,12,918.18
62.39,2.54,474.96,21633,34673,3/11/2018 3:00:00 AM,3/11/2018 3:00:00 AM,19,9.21,1,1,62,7,1,1497,38,425.93,5,12.28,1.2,11,33864,36,418.84
47.63,1.44,788.98,7131,14972,3/4/2018 6:00:00 AM,3/4/2018 6:00:00 AM,27,0,1,1,28,142.56,1,1403,45,1,82.77,15.94,1.19,12,14281,5,9.39
48.86,1.65,511.46,8212,16809,3/17/2018 7:00:00 PM,3/17/2018 7:00:00 PM,50,0,1,1,1164,175.86,1,1593,83,1,107.54,13.56,1.19,12,15903,5,9.06
51.26,1.52,902.07,7823,15262,3/3/2018 8:00:00 PM,3/3/2018 8:00:00 PM,66,0,1,1,34,354.43,1,1443,85,1,108.47,14.72,1.22,12,14457,5,9.71
52.05,1.35,267.51,7626,14652,3/4/2018 12:00:00 AM,3/4/2018 12:00:00 AM,32,0,1,1,32,403.7,1,1346,50,1,256.88,13.24,1.24,12,13893,5,9.05
49.05,1.28,172.93,7474,15237,3/3/2018 9:00:00 PM,3/3/2018 9:00:00 PM,53,0,1,1,44,226.51,1,1435,75,1,108.06,12.83,1.24,12,14453,5,9.23
51.03,1.35,347.71,7213,14134,3/3/2018 11:00:00 PM,3/3/2018 11:00:00 PM,40,0,1,1,28,295.4,1,1377,58,1,106.79,14.31,1.26,12,13367,5,9.1
47.66,1.45,618.59,8827,18521,3/10/2018 4:00:00 PM,3/10/2018 4:00:00 PM,274,0,1,1,70,48.21,1,1554,299,1,67.36,13.66,1.16,12,17670,6,9.65
46.24,1.35,444.39,7557,16342,3/4/2018 7:00:00 AM,3/4/2018 7:00:00 AM,19,0,1,1,29,80.53,1,1371,36,1,71.02,13.28,1.17,12,15623,6,9.08
49.78,1.48,602.97,9010,18099,3/3/2018 3:00:00 PM,3/3/2018 3:00:00 PM,220,0,1,1,37,241.72,1,1581,249,1,69.02,13.89,1.17,12,17206,6,9.69
49.45,1.43,624.52,9647,19508,3/4/2018 3:00:00 PM,3/4/2018 3:00:00 PM,580,0,1,1,135,207.31,1,1561,774,1,69.64,13.22,1.17,12,18621,6,9.21
37.86,1.46,624.11,8827,23312,3/4/2018 10:00:00 AM,3/4/2018 10:00:00 AM,312,9.21,1,1,31,3,1,1369,970,46.31,2,13.63,1.19,12,21955,6,105.18
47.37,1.29,773.2,8621,18202,3/4/2018 1:00:00 PM,3/4/2018 1:00:00 PM,512,0,1,1,37,180.35,1,1445,665,1,80.29,13.07,1.19,12,17425,6,9.38
49.38,1.41,772.39,9540,19321,3/4/2018 2:00:00 PM,3/4/2018 2:00:00 PM,631,0,1,1,38,269.41,1,1475,817,1,76.62,13.99,1.19,12,18463,6,9.28
45.06,1.72,569.6,7895,17522,3/17/2018 5:00:00 AM,3/17/2018 5:00:00 AM,2,2.92,1,1,132,9.02,1,1514,29,983.8,63.84,16.25,1.2,12,16740,6,0
46.85,1.37,100.75,7993,17059,3/3/2018 1:00:00 PM,3/3/2018 1:00:00 PM,33,0,1,1,41,187.69,1,1450,64,1,70.08,13.14,1.21,12,16251,6,8.99
48.23,1.44,902.48,8321,17254,3/4/2018 11:00:00 AM,3/4/2018 11:00:00 AM,617,0,1,1,27,137.88,1,1396,757,1,67.94,14.32,1.21,12,16494,6,9.12
45.23,1.7,588,8558,18922,3/17/2018 8:00:00 AM,3/17/2018 8:00:00 AM,2,0,1,1,393,60.63,1,1492,29,1,64.89,15.64,1.22,12,18020,6,9.38
43.42,1.64,949.75,7751,17852,3/11/2018 7:00:00 AM,3/11/2018 7:00:00 AM,13,2.55,1,1,75,8.61,1,1419,33,988.64,80.26,14.73,1.22,12,17108,6,0
37.18,1.52,724.65,10253,27575,3/17/2018 2:00:00 PM,3/17/2018 2:00:00 PM,286,0,1,1,1054,470.78,1,1540,760,1,489.58,14.23,1.22,12,26260,6,8.64
47.88,1.49,500.16,9908,20694,3/18/2018 3:00:00 PM,3/18/2018 3:00:00 PM,489,0,1,1,1561,91.72,1,1810,717,1,61.25,14.59,1.23,12,19822,6,8.84
44.78,1.58,503.9,8420,18805,3/10/2018 4:00:00 AM,3/10/2018 4:00:00 AM,4,0,1,1,66,79.55,1,1592,40,1,85.78,15.77,1.25,12,17919,6,9.23
43.81,1.53,493.65,8351,19061,3/10/2018 7:00:00 AM,3/10/2018 7:00:00 AM,1,0,1,1,86,8.59,1,1475,28,1,64.7,15.4,1.26,12,18229,6,8.91
45.48,1.49,444.55,8404,18478,3/10/2018 9:00:00 AM,3/10/2018 9:00:00 AM,14,0,1,1,81,132.34,1,1454,65,1,79.18,16.33,1.26,12,17636,6,9.19
46.75,1.83,342.44,10150,21710,3/17/2018 5:00:00 PM,3/17/2018 5:00:00 PM,231,0,1,1,1378,132.92,1,1647,286,1,96.72,15.39,1.18,12,20769,7,9.07
45.79,1.71,287.18,9788,21373,3/17/2018 4:00:00 PM,3/17/2018 4:00:00 PM,155,0,1,1,1253,41.18,1,1677,237,1,77.41,14.99,1.19,12,20421,7,9.29
45.36,1.5,606.05,9274,20443,3/10/2018 6:00:00 PM,3/10/2018 6:00:00 PM,181,0,1,1,73,143.64,1,1532,205,1,82.03,14.23,1.2,12,19577,7,9.74
38.23,1.61,281.78,8912,23308,3/18/2018 10:00:00 AM,3/18/2018 10:00:00 AM,335,8.33,1,1,78,2,1,1483,1022,0.24,2,14.25,1.2,12,21903,7,942.63
48.59,1.66,252.05,8214,16906,3/10/2018 10:00:00 AM,3/10/2018 10:00:00 AM,7,0,1,1,73,177.51,1,1384,29,1,60.93,20.21,1.24,12,16038,7,9.41
47.71,1.66,687.69,10612,22241,3/31/2018 8:00:00 AM,3/31/2018 8:00:00 AM,1,9.18,1,1,51,5,1,1555,28,684.75,4,16.3,1.16,12,21506,10,873.74
46.99,1.43,882.42,12777,27188,3/31/2018 3:00:00 PM,3/31/2018 3:00:00 PM,9,9.51,1,1,54,5,1,1757,36,338.79,4,13.83,1.16,12,26384,10,731.37
47.63,2.31,60,11274,23672,3/31/2018 5:00:00 AM,3/31/2018 5:00:00 AM,2,8.93,1,1,118,5,1,1622,55,499.44,4,22.72,1.16,12,22856,12,662.28
52.59,1.37,445.5,8669,16485,3/3/2018 4:00:00 PM,3/3/2018 4:00:00 PM,202,0,1,1,34,258.66,1,1619,229,1,73.82,12.57,1.17,13,15577,5,9.68
50.17,1.35,488.82,7793,15533,3/3/2018 10:00:00 PM,3/3/2018 10:00:00 PM,27,0,1,1,29,265.35,1,1503,49,1,109.68,13.73,1.23,13,14727,5,9.27
48.93,1.15,49.94,10248,20943,3/18/2018 6:00:00 AM,3/18/2018 6:00:00 AM,16,8.13,1,1,945,6.63,1,2076,94,790.78,47.18,12.02,1.29,13,19968,5,0
50.94,1.94,332.35,8855,17384,3/3/2018 5:00:00 PM,3/3/2018 5:00:00 PM,238,0,1,1,37,263.16,1,1626,263,1,92.92,16.18,1.14,13,16542,6,10.06
49.33,1.41,541.34,9830,19927,3/4/2018 4:00:00 PM,3/4/2018 4:00:00 PM,490,0,1,1,53,239.51,1,1606,597,1,74.17,12.53,1.15,13,19031,6,9.34
45.21,1.56,554.73,8411,18602,3/3/2018 8:00:00 AM,3/3/2018 8:00:00 AM,2,0,1,1,89,102.19,1,1554,37,1,65.55,14.68,1.2,13,17754,6,9.46
47.56,1.37,134.5,8137,17110,3/4/2018 9:00:00 AM,3/4/2018 9:00:00 AM,313,0,1,1,28,72.66,1,1416,397,1,82.95,14.08,1.2,13,16353,6,9.61
45.29,1.55,471.92,8402,18551,3/3/2018 9:00:00 AM,3/3/2018 9:00:00 AM,1,0,1,1,38,104.68,1,1535,23,1,79.53,14.92,1.21,13,17739,6,9.7
45.57,1.39,168.54,8133,17846,3/3/2018 10:00:00 AM,3/3/2018 10:00:00 AM,3,0,1,1,40,143.24,1,1458,24,1,60.64,14.18,1.24,13,17050,6,9.16
46.33,1.53,886.21,8232,17769,3/3/2018 11:00:00 AM,3/3/2018 11:00:00 AM,7,0,1,1,61,219.98,1,1577,36,1,64.37,17.36,1.26,13,16991,6,8.85
43.93,1.4,661.11,7852,17873,3/3/2018 12:00:00 PM,3/3/2018 12:00:00 PM,1,0,1,1,36,147.24,1,1396,21,1,68.59,13.74,1.27,13,17102,6,8.73
44.51,1.52,8.93,8975,20165,3/10/2018 7:00:00 PM,3/10/2018 7:00:00 PM,91,0,1,1,69,122.44,1,1487,114,1,83.04,14.26,1.22,13,19356,8,9.5
46.87,1.22,416.81,14649,31253,3/31/2018 4:00:00 PM,3/31/2018 4:00:00 PM,4,8.16,1,1,128,4,1,2073,39,465.93,3,12.04,1.19,13,30161,9,720.75
49.59,2.06,757.88,14318,28877,3/31/2018 2:00:00 AM,3/31/2018 2:00:00 AM,2,9.29,1,1,94,5,1,1751,50,58.91,4,19.45,1.2,13,27987,11,334.48
36.23,4.47,28.9,24191,66765,3/17/2018 3:00:00 AM,3/17/2018 3:00:00 AM,14,9.16,1,1,50,6,1,1762,47,425.3,4,19.75,1.43,13,53141,30,260.6
60.71,4.49,462.25,22908,37737,3/24/2018 3:00:00 AM,3/24/2018 3:00:00 AM,23,9.02,1,1,91,6,1,1737,69,611.86,4,17.47,1.18,13,36582,31,528.47
50.75,3.07,522.82,15489,30518,3/31/2018 1:00:00 AM,3/31/2018 1:00:00 AM,3,9.21,1,1,82,5,1,2156,46,715.38,3,135.63,1.19,13,29537,31,289
62.01,5.04,413.22,23435,37792,3/10/2018 3:00:00 AM,3/10/2018 3:00:00 AM,14,9.69,1,1,76,6,1,1801,43,656.1,4,18.81,1.2,13,36751,31,634.39
60.17,3.28,316.38,23394,38880,3/18/2018 3:00:00 AM,3/18/2018 3:00:00 AM,93,8.21,1,1,1868,6,1,1822,138,529.35,4,14.58,1.3,13,37914,32,246.75
51.92,1.56,519.25,8167,15728,3/3/2018 7:00:00 PM,3/3/2018 7:00:00 PM,68,0,1,1,44,304.15,1,1482,91,1,96.55,14.2,1.19,14,14892,5,9.52
51.64,1.86,362.97,8655,16758,3/3/2018 6:00:00 PM,3/3/2018 6:00:00 PM,210,0,1,1,39,345.23,1,1612,253,1,101.73,17.35,1.2,14,15886,6,9.7
38.68,1.34,377.36,10400,26886,3/3/2018 2:00:00 PM,3/3/2018 2:00:00 PM,326,0,1,1,70,576.96,1,1551,798,1,508.86,12.72,1.2,14,25581,6,9.29
45.81,1.54,788.97,9310,20325,3/3/2018 7:00:00 AM,3/3/2018 7:00:00 AM,2,0,1,1,195,109.68,1,1725,49,1,68.16,15.2,1.23,14,19397,6,9.17
41.2,1.65,877.32,8749,21237,3/3/2018 5:00:00 AM,3/3/2018 5:00:00 AM,130,0,1,1,126,85.73,1,1626,481,1,76.89,16.26,1.23,14,20284,6,9.9
24.03,1.69,967.55,10234,42591,3/17/2018 1:00:00 AM,3/17/2018 1:00:00 AM,5,0,1,1,104,28.02,1,1886,44,1,58.09,18.15,1.38,14,33842,6,9.5
46.82,1.72,23.3,7950,16981,3/4/2018 8:00:00 AM,3/4/2018 8:00:00 AM,247,0,1,1,35,12.97,1,1434,299,1,68.19,16.15,1.2,14,16231,7,9.35
47.51,1.95,356.8,9623,20253,3/3/2018 4:00:00 AM,3/3/2018 4:00:00 AM,4,0,1,1,90,232.48,1,1908,48,1,67.19,18.86,1.24,14,19252,7,9.3
40.07,1.83,45.26,10856,27095,3/10/2018 2:00:00 AM,3/10/2018 2:00:00 AM,3,0,1,1,102,159.69,1,1910,38,1,62.54,16.55,1.28,14,24185,7,9.71
22,1.9,393.54,9782,44459,3/17/2018 2:00:00 AM,3/17/2018 2:00:00 AM,3,0,1,1,52,110.74,1,1696,30,1,61.08,20.71,1.41,14,33003,7,9.65
25.05,4.51,53.06,11261,44947,3/24/2018 2:00:00 AM,3/24/2018 2:00:00 AM,6,0,1,1,245,556.91,1,1961,60,1,59.17,42.47,1.5,14,35016,12,8.95
68.28,2.87,259.59,20544,30087,3/4/2018 3:00:00 AM,3/4/2018 3:00:00 AM,92,9.25,1,1,30,7,1,1579,113,967.62,4,13.97,1.23,14,29208,31,20.78
56.91,4.95,551.52,28583,50221,3/31/2018 3:00:00 AM,3/31/2018 3:00:00 AM,15,9.55,1,1,102,11,1,1742,76,809.15,8,20.56,1.19,14,49210,36,158.83
52.89,4.43,821.54,17677,33422,3/31/2018 12:00:00 AM,3/31/2018 12:00:00 AM,7,9.17,1,1,86,5,1,2607,53,733.82,3,263.77,1.16,14,32350,53,356.6
44.59,1.51,556.29,9362,20994,3/3/2018 6:00:00 AM,3/3/2018 6:00:00 AM,2,6.87,1,1,478,8.91,1,1879,69,993.09,58.28,16.01,1.26,15,20123,6,0
16.74,1.93,554.26,12697,75858,3/10/2018 1:00:00 AM,3/10/2018 1:00:00 AM,6,0,1,1,112,133.88,1,2152,46,1,66.7,19.01,1.43,15,53481,7,10.16
51.12,2.07,947.66,15437,30198,3/30/2018 2:00:00 AM,3/30/2018 2:00:00 AM,7,11.22,1,1,85,4,1,2166,57,440.72,3,19.69,0.92,16,29067,9,722.8
50.88,1.86,887.43,14670,28829,3/30/2018 4:00:00 AM,3/30/2018 4:00:00 AM,6,10.16,1,1,72,4,1,2046,54,316.93,3,16.93,0.99,16,27618,9,504.36
51.11,2,58.48,15641,30603,3/30/2018 11:00:00 AM,3/30/2018 11:00:00 AM,9,9.14,1,1,78,4,1,2098,57,273.82,3,17.5,1.05,16,29512,11,661.48
49.79,2.07,98.72,15556,31246,3/30/2018 12:00:00 PM,3/30/2018 12:00:00 PM,10,9.05,1,1,79,4,1,2157,59,168.84,3,18.92,1.09,16,30118,11,289.57
49.17,2.45,457.81,15300,31113,3/30/2018 11:00:00 PM,3/30/2018 11:00:00 PM,6,9.3,1,1,84,4,1,2233,53,450.44,3,64.24,1.08,16,30038,19,603.74
47.88,6.81,109.71,15467,32305,3/28/2018 4:00:00 AM,3/28/2018 4:00:00 AM,11,9.58,1,1,92,4,1,2113,57,74.71,3,86.73,1,16,28351,23,185.48
46.91,0.99,500.31,14335,30558,3/18/2018 5:00:00 AM,3/18/2018 5:00:00 AM,31,12.85,1,1,3670,5.37,1,3080,197,625.9,41.13,10.3,1.11,17,29142,4,0
47.95,1.88,685.04,11552,24091,3/16/2018 4:00:00 AM,3/16/2018 4:00:00 AM,10,0,1,1,94,54.53,1,2197,53,1,88.14,15.89,1.01,17,22827,6,10.03
40.91,1.78,603.8,10571,25838,3/3/2018 2:00:00 AM,3/3/2018 2:00:00 AM,10,0,1,1,85,123.12,1,1987,47,1,63.93,16.21,1.26,17,23007,6,9.54
24.22,1.71,43.33,11827,48839,3/17/2018 12:00:00 AM,3/17/2018 12:00:00 AM,5,0,1,1,111,113.71,1,2068,43,1,155.47,18.07,1.35,17,34490,7,9.19
14.06,1.82,551.23,12854,91414,3/3/2018 1:00:00 AM,3/3/2018 1:00:00 AM,8,0,1,1,66,177.21,1,2179,42,1,60.33,19.41,1.42,17,53833,7,10.09
55.13,2.08,443.78,16214,29408,3/30/2018 10:00:00 AM,3/30/2018 10:00:00 AM,17,8.94,1,1,84,4,1,2291,70,62.35,3,18.26,1.04,17,28208,10,672.43
48.33,1.99,213.48,15709,32504,3/30/2018 10:00:00 PM,3/30/2018 10:00:00 PM,13,9.46,1,1,85,4,1,2262,64,198.83,3,17.99,1.02,17,31239,11,265.96
61.93,4.2,986.12,23481,37915,3/3/2018 3:00:00 AM,3/3/2018 3:00:00 AM,13,9.67,1,1,234,6,1,2045,61,407.58,4,18.36,1.23,17,36889,29,263.29
61.47,4.81,260.11,30131,49020,3/30/2018 3:00:00 AM,3/30/2018 3:00:00 AM,20,10.55,1,1,92,9,1,2161,84,204.12,7,20.83,0.96,17,47738,31,124.08
47.92,1.93,792.83,12093,25235,3/9/2018 4:00:00 AM,3/9/2018 4:00:00 AM,11,0,1,1,131,170.33,1,2360,72,1,99.59,16.9,1.01,18,23930,6,10.17
52.91,1.74,606.92,11412,21569,3/21/2018 5:00:00 AM,3/21/2018 5:00:00 AM,8,0,1,1,134,4.5,1,2440,60,1,58.1,16.23,1.08,18,20391,6,9.51
